profileID,respID,qID,altID,obsID,type,price,freshness,image
77,1163,2,1,6974,Gala,1.5,Poor,gala.jpg
75,1163,2,2,6974,Red Delicious,1,Poor,redDelicious.jpg
90,1163,2,3,6974,Red Delicious,2.5,Poor,redDelicious.jpg
42,1163,3,1,6975,Gala,1.5,Average,gala.jpg
65,1163,3,2,6975,Red Delicious,3.5,Average,redDelicious.jpg
14,1163,3,3,6975,Pink Lady,2,Excellent,pinkLady.jpg
64,1163,4,1,6976,Pink Lady,3.5,Average,pinkLady.jpg
66,1163,4,2,6976,Fuji,4,Average,fuji.jpg
35,1163,4,3,6976,Red Delicious,4,Excellent,redDelicious.jpg
41,1163,5,1,6977,Fuji,1.5,Average,fuji.jpg
7,1163,5,2,6977,Gala,1.5,Excellent,gala.jpg
37,1163,5,3,6977,Gala,1,Average,gala.jpg
85,1163,6,1,6978,Red Delicious,2,Poor,redDelicious.jpg
37,1163,6,2,6978,Gala,1,Average,gala.jpg
60,1163,6,3,6978,Red Delicious,3,Average,redDelicious.jpg
45,1164,1,1,6979,Red Delicious,1.5,Average,redDelicious.jpg
41,1164,1,2,6979,Fuji,1.5,Average,fuji.jpg
14,1164,1,3,6979,Pink Lady,2,Excellent,pinkLady.jpg
45,1164,2,1,6980,Red Delicious,1.5,Average,redDelicious.jpg
101,1164,2,2,6980,Fuji,4,Poor,fuji.jpg
73,1164,2,3,6980,Honeycrisp,1,Poor,honeycrisp.jpg
53,1164,3,1,6981,Honeycrisp,2.5,Average,honeycrisp.jpg
37,1164,3,2,6981,Gala,1,Average,gala.jpg
28,1164,3,3,6981,Honeycrisp,3.5,Excellent,honeycrisp.jpg
69,1164,4,1,6982,Pink Lady,4,Average,pinkLady.jpg
74,1164,4,2,6982,Pink Lady,1,Poor,pinkLady.jpg
46,1164,4,3,6982,Fuji,2,Average,fuji.jpg
74,1164,5,1,6983,Pink Lady,1,Poor,pinkLady.jpg
62,1164,5,2,6983,Gala,3.5,Average,gala.jpg
2,1164,5,3,6983,Gala,1,Excellent,gala.jpg
23,1164,6,1,6984,Honeycrisp,3,Excellent,honeycrisp.jpg
53,1164,6,2,6984,Honeycrisp,2.5,Average,honeycrisp.jpg
70,1164,6,3,6984,Red Delicious,4,Average,redDelicious.jpg
12,1165,1,1,6985,Gala,2,Excellent,gala.jpg
2,1165,1,2,6985,Gala,1,Excellent,gala.jpg
44,1165,1,3,6985,Pink Lady,1.5,Average,pinkLady.jpg
20,1165,2,1,6986,Red Delicious,2.5,Excellent,redDelicious.jpg
89,1165,2,2,6986,Pink Lady,2.5,Poor,pinkLady.jpg
59,1165,2,3,6986,Pink Lady,3,Average,pinkLady.jpg
56,1165,3,1,6987,Fuji,3,Average,fuji.jpg
74,1165,3,2,6987,Pink Lady,1,Poor,pinkLady.jpg
99,1165,3,3,6987,Pink Lady,3.5,Poor,pinkLady.jpg
34,1165,4,1,6988,Pink Lady,4,Excellent,pinkLady.jpg
27,1165,4,2,6988,Gala,3.5,Excellent,gala.jpg
101,1165,4,3,6988,Fuji,4,Poor,fuji.jpg
91,1165,5,1,6989,Fuji,3,Poor,fuji.jpg
35,1165,5,2,6989,Red Delicious,4,Excellent,redDelicious.jpg
70,1165,5,3,6989,Red Delicious,4,Average,redDelicious.jpg
91,1165,6,1,6990,Fuji,3,Poor,fuji.jpg
75,1165,6,2,6990,Red Delicious,1,Poor,redDelicious.jpg
30,1165,6,3,6990,Red Delicious,3.5,Excellent,redDelicious.jpg
66,1166,1,1,6991,Fuji,4,Average,fuji.jpg
34,1166,1,2,6991,Pink Lady,4,Excellent,pinkLady.jpg
43,1166,1,3,6991,Honeycrisp,1.5,Average,honeycrisp.jpg
12,1166,2,1,6992,Gala,2,Excellent,gala.jpg
24,1166,2,2,6992,Pink Lady,3,Excellent,pinkLady.jpg
57,1166,2,3,6992,Gala,3,Average,gala.jpg
76,1166,3,1,6993,Fuji,1.5,Poor,fuji.jpg
95,1166,3,2,6993,Red Delicious,3,Poor,redDelicious.jpg
61,1166,3,3,6993,Fuji,3.5,Average,fuji.jpg
35,1166,4,1,6994,Red Delicious,4,Excellent,redDelicious.jpg
64,1166,4,2,6994,Pink Lady,3.5,Average,pinkLady.jpg
25,1166,4,3,6994,Red Delicious,3,Excellent,redDelicious.jpg
86,1166,5,1,6995,Fuji,2.5,Poor,fuji.jpg
30,1166,5,2,6995,Red Delicious,3.5,Excellent,redDelicious.jpg
10,1166,5,3,6995,Red Delicious,1.5,Excellent,redDelicious.jpg
19,1166,6,1,6996,Pink Lady,2.5,Excellent,pinkLady.jpg
55,1166,6,2,6996,Red Delicious,2.5,Average,redDelicious.jpg
97,1166,6,3,6996,Gala,3.5,Poor,gala.jpg
60,1167,1,1,6997,Red Delicious,3,Average,redDelicious.jpg
51,1167,1,2,6997,Fuji,2.5,Average,fuji.jpg
95,1167,1,3,6997,Red Delicious,3,Poor,redDelicious.jpg
45,1167,2,1,6998,Red Delicious,1.5,Average,redDelicious.jpg
30,1167,2,2,6998,Red Delicious,3.5,Excellent,redDelicious.jpg
1,1167,2,3,6998,Fuji,1,Excellent,fuji.jpg
95,1167,3,1,6999,Red Delicious,3,Poor,redDelicious.jpg
22,1167,3,2,6999,Gala,3,Excellent,gala.jpg
20,1167,3,3,6999,Red Delicious,2.5,Excellent,redDelicious.jpg
24,1167,4,1,7000,Pink Lady,3,Excellent,pinkLady.jpg
9,1167,4,2,7000,Pink Lady,1.5,Excellent,pinkLady.jpg
17,1167,4,3,7000,Gala,2.5,Excellent,gala.jpg
61,1167,5,1,7001,Fuji,3.5,Average,fuji.jpg
96,1167,5,2,7001,Fuji,3.5,Poor,fuji.jpg
32,1167,5,3,7001,Gala,4,Excellent,gala.jpg
46,1167,6,1,7002,Fuji,2,Average,fuji.jpg
73,1167,6,2,7002,Honeycrisp,1,Poor,honeycrisp.jpg
52,1167,6,3,7002,Gala,2.5,Average,gala.jpg
12,1168,1,1,7003,Gala,2,Excellent,gala.jpg
33,1168,1,2,7003,Honeycrisp,4,Excellent,honeycrisp.jpg
58,1168,1,3,7003,Honeycrisp,3,Average,honeycrisp.jpg
5,1168,2,1,7004,Red Delicious,1,Excellent,redDelicious.jpg
87,1168,2,2,7004,Gala,2.5,Poor,gala.jpg
101,1168,2,3,7004,Fuji,4,Poor,fuji.jpg
101,1168,3,1,7005,Fuji,4,Poor,fuji.jpg
76,1168,3,2,7005,Fuji,1.5,Poor,fuji.jpg
11,1168,3,3,7005,Fuji,2,Excellent,fuji.jpg
22,1168,4,1,7006,Gala,3,Excellent,gala.jpg
90,1168,4,2,7006,Red Delicious,2.5,Poor,redDelicious.jpg
15,1168,4,3,7006,Red Delicious,2,Excellent,redDelicious.jpg
22,1168,5,1,7007,Gala,3,Excellent,gala.jpg
66,1168,5,2,7007,Fuji,4,Average,fuji.jpg
60,1168,5,3,7007,Red Delicious,3,Average,redDelicious.jpg
78,1168,6,1,7008,Honeycrisp,1.5,Poor,honeycrisp.jpg
8,1168,6,2,7008,Honeycrisp,1.5,Excellent,honeycrisp.jpg
74,1168,6,3,7008,Pink Lady,1,Poor,pinkLady.jpg
69,1169,1,1,7009,Pink Lady,4,Average,pinkLady.jpg
58,1169,1,2,7009,Honeycrisp,3,Average,honeycrisp.jpg
40,1169,1,3,7009,Red Delicious,1,Average,redDelicious.jpg
72,1169,2,1,7010,Gala,1,Poor,gala.jpg
56,1169,2,2,7010,Fuji,3,Average,fuji.jpg
30,1169,2,3,7010,Red Delicious,3.5,Excellent,redDelicious.jpg
95,1169,3,1,7011,Red Delicious,3,Poor,redDelicious.jpg
103,1169,3,2,7011,Honeycrisp,4,Poor,honeycrisp.jpg
17,1169,3,3,7011,Gala,2.5,Excellent,gala.jpg
68,1169,4,1,7012,Honeycrisp,4,Average,honeycrisp.jpg
87,1169,4,2,7012,Gala,2.5,Poor,gala.jpg
69,1169,4,3,7012,Pink Lady,4,Average,pinkLady.jpg
68,1169,5,1,7013,Honeycrisp,4,Average,honeycrisp.jpg
2,1169,5,2,7013,Gala,1,Excellent,gala.jpg
93,1169,5,3,7013,Honeycrisp,3,Poor,honeycrisp.jpg
90,1169,6,1,7014,Red Delicious,2.5,Poor,redDelicious.jpg
8,1169,6,2,7014,Honeycrisp,1.5,Excellent,honeycrisp.jpg
88,1169,6,3,7014,Honeycrisp,2.5,Poor,honeycrisp.jpg
87,1170,1,1,7015,Gala,2.5,Poor,gala.jpg
78,1170,1,2,7015,Honeycrisp,1.5,Poor,honeycrisp.jpg
66,1170,1,3,7015,Fuji,4,Average,fuji.jpg
39,1170,2,1,7016,Pink Lady,1,Average,pinkLady.jpg
17,1170,2,2,7016,Gala,2.5,Excellent,gala.jpg
89,1170,2,3,7016,Pink Lady,2.5,Poor,pinkLady.jpg
72,1170,3,1,7017,Gala,1,Poor,gala.jpg
2,1170,3,2,7017,Gala,1,Excellent,gala.jpg
7,1170,3,3,7017,Gala,1.5,Excellent,gala.jpg
78,1170,4,1,7018,Honeycrisp,1.5,Poor,honeycrisp.jpg
91,1170,4,2,7018,Fuji,3,Poor,fuji.jpg
50,1170,4,3,7018,Red Delicious,2,Average,redDelicious.jpg
89,1170,5,1,7019,Pink Lady,2.5,Poor,pinkLady.jpg
56,1170,5,2,7019,Fuji,3,Average,fuji.jpg
72,1170,5,3,7019,Gala,1,Poor,gala.jpg
42,1170,6,1,7020,Gala,1.5,Average,gala.jpg
69,1170,6,2,7020,Pink Lady,4,Average,pinkLady.jpg
36,1170,6,3,7020,Fuji,1,Average,fuji.jpg
2,1171,1,1,7021,Gala,1,Excellent,gala.jpg
74,1171,1,2,7021,Pink Lady,1,Poor,pinkLady.jpg
36,1171,1,3,7021,Fuji,1,Average,fuji.jpg
15,1171,2,1,7022,Red Delicious,2,Excellent,redDelicious.jpg
25,1171,2,2,7022,Red Delicious,3,Excellent,redDelicious.jpg
65,1171,2,3,7022,Red Delicious,3.5,Average,redDelicious.jpg
82,1171,3,1,7023,Gala,2,Poor,gala.jpg
73,1171,3,2,7023,Honeycrisp,1,Poor,honeycrisp.jpg
85,1171,3,3,7023,Red Delicious,2,Poor,redDelicious.jpg
18,1171,4,1,7024,Honeycrisp,2.5,Excellent,honeycrisp.jpg
66,1171,4,2,7024,Fuji,4,Average,fuji.jpg
63,1171,4,3,7024,Honeycrisp,3.5,Average,honeycrisp.jpg
46,1171,5,1,7025,Fuji,2,Average,fuji.jpg
103,1171,5,2,7025,Honeycrisp,4,Poor,honeycrisp.jpg
69,1171,5,3,7025,Pink Lady,4,Average,pinkLady.jpg
78,1171,6,1,7026,Honeycrisp,1.5,Poor,honeycrisp.jpg
83,1171,6,2,7026,Honeycrisp,2,Poor,honeycrisp.jpg
5,1171,6,3,7026,Red Delicious,1,Excellent,redDelicious.jpg
80,1172,1,1,7027,Red Delicious,1.5,Poor,redDelicious.jpg
61,1172,1,2,7027,Fuji,3.5,Average,fuji.jpg
6,1172,1,3,7027,Fuji,1.5,Excellent,fuji.jpg
32,1172,2,1,7028,Gala,4,Excellent,gala.jpg
17,1172,2,2,7028,Gala,2.5,Excellent,gala.jpg
64,1172,2,3,7028,Pink Lady,3.5,Average,pinkLady.jpg
73,1172,3,1,7029,Honeycrisp,1,Poor,honeycrisp.jpg
9,1172,3,2,7029,Pink Lady,1.5,Excellent,pinkLady.jpg
4,1172,3,3,7029,Pink Lady,1,Excellent,pinkLady.jpg
57,1172,4,1,7030,Gala,3,Average,gala.jpg
94,1172,4,2,7030,Pink Lady,3,Poor,pinkLady.jpg
32,1172,4,3,7030,Gala,4,Excellent,gala.jpg
90,1172,5,1,7031,Red Delicious,2.5,Poor,redDelicious.jpg
72,1172,5,2,7031,Gala,1,Poor,gala.jpg
31,1172,5,3,7031,Fuji,4,Excellent,fuji.jpg
88,1172,6,1,7032,Honeycrisp,2.5,Poor,honeycrisp.jpg
84,1172,6,2,7032,Pink Lady,2,Poor,pinkLady.jpg
19,1172,6,3,7032,Pink Lady,2.5,Excellent,pinkLady.jpg
38,1173,1,1,7033,Honeycrisp,1,Average,honeycrisp.jpg
6,1173,1,2,7033,Fuji,1.5,Excellent,fuji.jpg
81,1173,1,3,7033,Fuji,2,Poor,fuji.jpg
14,1173,2,1,7034,Pink Lady,2,Excellent,pinkLady.jpg
46,1173,2,2,7034,Fuji,2,Average,fuji.jpg
24,1173,2,3,7034,Pink Lady,3,Excellent,pinkLady.jpg
39,1173,3,1,7035,Pink Lady,1,Average,pinkLady.jpg
67,1173,3,2,7035,Gala,4,Average,gala.jpg
59,1173,3,3,7035,Pink Lady,3,Average,pinkLady.jpg
65,1173,4,1,7036,Red Delicious,3.5,Average,redDelicious.jpg
61,1173,4,2,7036,Fuji,3.5,Average,fuji.jpg
22,1173,4,3,7036,Gala,3,Excellent,gala.jpg
22,1173,5,1,7037,Gala,3,Excellent,gala.jpg
83,1173,5,2,7037,Honeycrisp,2,Poor,honeycrisp.jpg
41,1173,5,3,7037,Fuji,1.5,Average,fuji.jpg
30,1173,6,1,7038,Red Delicious,3.5,Excellent,redDelicious.jpg
72,1173,6,2,7038,Gala,1,Poor,gala.jpg
31,1173,6,3,7038,Fuji,4,Excellent,fuji.jpg
46,1174,1,1,7039,Fuji,2,Average,fuji.jpg
56,1174,1,2,7039,Fuji,3,Average,fuji.jpg
53,1174,1,3,7039,Honeycrisp,2.5,Average,honeycrisp.jpg
64,1174,2,1,7040,Pink Lady,3.5,Average,pinkLady.jpg
88,1174,2,2,7040,Honeycrisp,2.5,Poor,honeycrisp.jpg
62,1174,2,3,7040,Gala,3.5,Average,gala.jpg
62,1174,3,1,7041,Gala,3.5,Average,gala.jpg
73,1174,3,2,7041,Honeycrisp,1,Poor,honeycrisp.jpg
50,1174,3,3,7041,Red Delicious,2,Average,redDelicious.jpg
9,1174,4,1,7042,Pink Lady,1.5,Excellent,pinkLady.jpg
34,1174,4,2,7042,Pink Lady,4,Excellent,pinkLady.jpg
24,1174,4,3,7042,Pink Lady,3,Excellent,pinkLady.jpg
6,1174,5,1,7043,Fuji,1.5,Excellent,fuji.jpg
50,1174,5,2,7043,Red Delicious,2,Average,redDelicious.jpg
18,1174,5,3,7043,Honeycrisp,2.5,Excellent,honeycrisp.jpg
16,1174,6,1,7044,Fuji,2.5,Excellent,fuji.jpg
38,1174,6,2,7044,Honeycrisp,1,Average,honeycrisp.jpg
34,1174,6,3,7044,Pink Lady,4,Excellent,pinkLady.jpg
50,1175,1,1,7045,Red Delicious,2,Average,redDelicious.jpg
66,1175,1,2,7045,Fuji,4,Average,fuji.jpg
91,1175,1,3,7045,Fuji,3,Poor,fuji.jpg
104,1175,2,1,7046,Pink Lady,4,Poor,pinkLady.jpg
96,1175,2,2,7046,Fuji,3.5,Poor,fuji.jpg
3,1175,2,3,7046,Honeycrisp,1,Excellent,honeycrisp.jpg
21,1175,3,1,7047,Fuji,3,Excellent,fuji.jpg
93,1175,3,2,7047,Honeycrisp,3,Poor,honeycrisp.jpg
44,1175,3,3,7047,Pink Lady,1.5,Average,pinkLady.jpg
40,1175,4,1,7048,Red Delicious,1,Average,redDelicious.jpg
14,1175,4,2,7048,Pink Lady,2,Excellent,pinkLady.jpg
12,1175,4,3,7048,Gala,2,Excellent,gala.jpg
64,1175,5,1,7049,Pink Lady,3.5,Average,pinkLady.jpg
37,1175,5,2,7049,Gala,1,Average,gala.jpg
97,1175,5,3,7049,Gala,3.5,Poor,gala.jpg
84,1175,6,1,7050,Pink Lady,2,Poor,pinkLady.jpg
80,1175,6,2,7050,Red Delicious,1.5,Poor,redDelicious.jpg
2,1175,6,3,7050,Gala,1,Excellent,gala.jpg
20,1176,1,1,7051,Red Delicious,2.5,Excellent,redDelicious.jpg
7,1176,1,2,7051,Gala,1.5,Excellent,gala.jpg
79,1176,1,3,7051,Pink Lady,1.5,Poor,pinkLady.jpg
53,1176,2,1,7052,Honeycrisp,2.5,Average,honeycrisp.jpg
73,1176,2,2,7052,Honeycrisp,1,Poor,honeycrisp.jpg
9,1176,2,3,7052,Pink Lady,1.5,Excellent,pinkLady.jpg
101,1176,3,1,7053,Fuji,4,Poor,fuji.jpg
104,1176,3,2,7053,Pink Lady,4,Poor,pinkLady.jpg
73,1176,3,3,7053,Honeycrisp,1,Poor,honeycrisp.jpg
53,1176,4,1,7054,Honeycrisp,2.5,Average,honeycrisp.jpg
92,1176,4,2,7054,Gala,3,Poor,gala.jpg
51,1176,4,3,7054,Fuji,2.5,Average,fuji.jpg
12,1176,5,1,7055,Gala,2,Excellent,gala.jpg
91,1176,5,2,7055,Fuji,3,Poor,fuji.jpg
66,1176,5,3,7055,Fuji,4,Average,fuji.jpg
49,1176,6,1,7056,Pink Lady,2,Average,pinkLady.jpg
101,1176,6,2,7056,Fuji,4,Poor,fuji.jpg
75,1176,6,3,7056,Red Delicious,1,Poor,redDelicious.jpg
68,1177,1,1,7057,Honeycrisp,4,Average,honeycrisp.jpg
76,1177,1,2,7057,Fuji,1.5,Poor,fuji.jpg
81,1177,1,3,7057,Fuji,2,Poor,fuji.jpg
61,1177,2,1,7058,Fuji,3.5,Average,fuji.jpg
37,1177,2,2,7058,Gala,1,Average,gala.jpg
41,1177,2,3,7058,Fuji,1.5,Average,fuji.jpg
55,1177,3,1,7059,Red Delicious,2.5,Average,redDelicious.jpg
49,1177,3,2,7059,Pink Lady,2,Average,pinkLady.jpg
63,1177,3,3,7059,Honeycrisp,3.5,Average,honeycrisp.jpg
97,1177,4,1,7060,Gala,3.5,Poor,gala.jpg
75,1177,4,2,7060,Red Delicious,1,Poor,redDelicious.jpg
9,1177,4,3,7060,Pink Lady,1.5,Excellent,pinkLady.jpg
94,1177,5,1,7061,Pink Lady,3,Poor,pinkLady.jpg
49,1177,5,2,7061,Pink Lady,2,Average,pinkLady.jpg
41,1177,5,3,7061,Fuji,1.5,Average,fuji.jpg
86,1177,6,1,7062,Fuji,2.5,Poor,fuji.jpg
9,1177,6,2,7062,Pink Lady,1.5,Excellent,pinkLady.jpg
7,1177,6,3,7062,Gala,1.5,Excellent,gala.jpg
44,1178,1,1,7063,Pink Lady,1.5,Average,pinkLady.jpg
96,1178,1,2,7063,Fuji,3.5,Poor,fuji.jpg
76,1178,1,3,7063,Fuji,1.5,Poor,fuji.jpg
80,1178,2,1,7064,Red Delicious,1.5,Poor,redDelicious.jpg
56,1178,2,2,7064,Fuji,3,Average,fuji.jpg
71,1178,2,3,7064,Fuji,1,Poor,fuji.jpg
12,1178,3,1,7065,Gala,2,Excellent,gala.jpg
62,1178,3,2,7065,Gala,3.5,Average,gala.jpg
30,1178,3,3,7065,Red Delicious,3.5,Excellent,redDelicious.jpg
56,1178,4,1,7066,Fuji,3,Average,fuji.jpg
50,1178,4,2,7066,Red Delicious,2,Average,redDelicious.jpg
100,1178,4,3,7066,Red Delicious,3.5,Poor,redDelicious.jpg
93,1178,5,1,7067,Honeycrisp,3,Poor,honeycrisp.jpg
59,1178,5,2,7067,Pink Lady,3,Average,pinkLady.jpg
48,1178,5,3,7067,Honeycrisp,2,Average,honeycrisp.jpg
71,1178,6,1,7068,Fuji,1,Poor,fuji.jpg
11,1178,6,2,7068,Fuji,2,Excellent,fuji.jpg
15,1178,6,3,7068,Red Delicious,2,Excellent,redDelicious.jpg
1,1179,1,1,7069,Fuji,1,Excellent,fuji.jpg
74,1179,1,2,7069,Pink Lady,1,Poor,pinkLady.jpg
40,1179,1,3,7069,Red Delicious,1,Average,redDelicious.jpg
59,1179,2,1,7070,Pink Lady,3,Average,pinkLady.jpg
71,1179,2,2,7070,Fuji,1,Poor,fuji.jpg
84,1179,2,3,7070,Pink Lady,2,Poor,pinkLady.jpg
15,1179,3,1,7071,Red Delicious,2,Excellent,redDelicious.jpg
79,1179,3,2,7071,Pink Lady,1.5,Poor,pinkLady.jpg
83,1179,3,3,7071,Honeycrisp,2,Poor,honeycrisp.jpg
33,1179,4,1,7072,Honeycrisp,4,Excellent,honeycrisp.jpg
99,1179,4,2,7072,Pink Lady,3.5,Poor,pinkLady.jpg
94,1179,4,3,7072,Pink Lady,3,Poor,pinkLady.jpg
88,1179,5,1,7073,Honeycrisp,2.5,Poor,honeycrisp.jpg
23,1179,5,2,7073,Honeycrisp,3,Excellent,honeycrisp.jpg
34,1179,5,3,7073,Pink Lady,4,Excellent,pinkLady.jpg
30,1179,6,1,7074,Red Delicious,3.5,Excellent,redDelicious.jpg
47,1179,6,2,7074,Gala,2,Average,gala.jpg
85,1179,6,3,7074,Red Delicious,2,Poor,redDelicious.jpg
80,1180,1,1,7075,Red Delicious,1.5,Poor,redDelicious.jpg
39,1180,1,2,7075,Pink Lady,1,Average,pinkLady.jpg
29,1180,1,3,7075,Pink Lady,3.5,Excellent,pinkLady.jpg
13,1180,2,1,7076,Honeycrisp,2,Excellent,honeycrisp.jpg
95,1180,2,2,7076,Red Delicious,3,Poor,redDelicious.jpg
36,1180,2,3,7076,Fuji,1,Average,fuji.jpg
34,1180,3,1,7077,Pink Lady,4,Excellent,pinkLady.jpg
72,1180,3,2,7077,Gala,1,Poor,gala.jpg
86,1180,3,3,7077,Fuji,2.5,Poor,fuji.jpg
60,1180,4,1,7078,Red Delicious,3,Average,redDelicious.jpg
67,1180,4,2,7078,Gala,4,Average,gala.jpg
43,1180,4,3,7078,Honeycrisp,1.5,Average,honeycrisp.jpg
78,1180,5,1,7079,Honeycrisp,1.5,Poor,honeycrisp.jpg
66,1180,5,2,7079,Fuji,4,Average,fuji.jpg
59,1180,5,3,7079,Pink Lady,3,Average,pinkLady.jpg
91,1180,6,1,7080,Fuji,3,Poor,fuji.jpg
90,1180,6,2,7080,Red Delicious,2.5,Poor,redDelicious.jpg
14,1180,6,3,7080,Pink Lady,2,Excellent,pinkLady.jpg
6,1181,1,1,7081,Fuji,1.5,Excellent,fuji.jpg
69,1181,1,2,7081,Pink Lady,4,Average,pinkLady.jpg
79,1181,1,3,7081,Pink Lady,1.5,Poor,pinkLady.jpg
78,1181,2,1,7082,Honeycrisp,1.5,Poor,honeycrisp.jpg
89,1181,2,2,7082,Pink Lady,2.5,Poor,pinkLady.jpg
59,1181,2,3,7082,Pink Lady,3,Average,pinkLady.jpg
84,1181,3,1,7083,Pink Lady,2,Poor,pinkLady.jpg
96,1181,3,2,7083,Fuji,3.5,Poor,fuji.jpg
28,1181,3,3,7083,Honeycrisp,3.5,Excellent,honeycrisp.jpg
2,1181,4,1,7084,Gala,1,Excellent,gala.jpg
58,1181,4,2,7084,Honeycrisp,3,Average,honeycrisp.jpg
44,1181,4,3,7084,Pink Lady,1.5,Average,pinkLady.jpg
17,1181,5,1,7085,Gala,2.5,Excellent,gala.jpg
89,1181,5,2,7085,Pink Lady,2.5,Poor,pinkLady.jpg
53,1181,5,3,7085,Honeycrisp,2.5,Average,honeycrisp.jpg
40,1181,6,1,7086,Red Delicious,1,Average,redDelicious.jpg
78,1181,6,2,7086,Honeycrisp,1.5,Poor,honeycrisp.jpg
24,1181,6,3,7086,Pink Lady,3,Excellent,pinkLady.jpg
60,1182,1,1,7087,Red Delicious,3,Average,redDelicious.jpg
66,1182,1,2,7087,Fuji,4,Average,fuji.jpg
6,1182,1,3,7087,Fuji,1.5,Excellent,fuji.jpg
48,1182,2,1,7088,Honeycrisp,2,Average,honeycrisp.jpg
32,1182,2,2,7088,Gala,4,Excellent,gala.jpg
39,1182,2,3,7088,Pink Lady,1,Average,pinkLady.jpg
101,1182,3,1,7089,Fuji,4,Poor,fuji.jpg
31,1182,3,2,7089,Fuji,4,Excellent,fuji.jpg
64,1182,3,3,7089,Pink Lady,3.5,Average,pinkLady.jpg
29,1182,4,1,7090,Pink Lady,3.5,Excellent,pinkLady.jpg
62,1182,4,2,7090,Gala,3.5,Average,gala.jpg
9,1182,4,3,7090,Pink Lady,1.5,Excellent,pinkLady.jpg
28,1182,5,1,7091,Honeycrisp,3.5,Excellent,honeycrisp.jpg
78,1182,5,2,7091,Honeycrisp,1.5,Poor,honeycrisp.jpg
49,1182,5,3,7091,Pink Lady,2,Average,pinkLady.jpg
84,1182,6,1,7092,Pink Lady,2,Poor,pinkLady.jpg
78,1182,6,2,7092,Honeycrisp,1.5,Poor,honeycrisp.jpg
105,1182,6,3,7092,Red Delicious,4,Poor,redDelicious.jpg
41,1183,1,1,7093,Fuji,1.5,Average,fuji.jpg
23,1183,1,2,7093,Honeycrisp,3,Excellent,honeycrisp.jpg
71,1183,1,3,7093,Fuji,1,Poor,fuji.jpg
30,1183,2,1,7094,Red Delicious,3.5,Excellent,redDelicious.jpg
102,1183,2,2,7094,Gala,4,Poor,gala.jpg
92,1183,2,3,7094,Gala,3,Poor,gala.jpg
59,1183,3,1,7095,Pink Lady,3,Average,pinkLady.jpg
102,1183,3,2,7095,Gala,4,Poor,gala.jpg
88,1183,3,3,7095,Honeycrisp,2.5,Poor,honeycrisp.jpg
36,1183,4,1,7096,Fuji,1,Average,fuji.jpg
93,1183,4,2,7096,Honeycrisp,3,Poor,honeycrisp.jpg
28,1183,4,3,7096,Honeycrisp,3.5,Excellent,honeycrisp.jpg
45,1183,5,1,7097,Red Delicious,1.5,Average,redDelicious.jpg
65,1183,5,2,7097,Red Delicious,3.5,Average,redDelicious.jpg
64,1183,5,3,7097,Pink Lady,3.5,Average,pinkLady.jpg
5,1183,6,1,7098,Red Delicious,1,Excellent,redDelicious.jpg
18,1183,6,2,7098,Honeycrisp,2.5,Excellent,honeycrisp.jpg
101,1183,6,3,7098,Fuji,4,Poor,fuji.jpg
81,1184,1,1,7099,Fuji,2,Poor,fuji.jpg
18,1184,1,2,7099,Honeycrisp,2.5,Excellent,honeycrisp.jpg
7,1184,1,3,7099,Gala,1.5,Excellent,gala.jpg
54,1184,2,1,7100,Pink Lady,2.5,Average,pinkLady.jpg
15,1184,2,2,7100,Red Delicious,2,Excellent,redDelicious.jpg
72,1184,2,3,7100,Gala,1,Poor,gala.jpg
58,1184,3,1,7101,Honeycrisp,3,Average,honeycrisp.jpg
93,1184,3,2,7101,Honeycrisp,3,Poor,honeycrisp.jpg
25,1184,3,3,7101,Red Delicious,3,Excellent,redDelicious.jpg
98,1184,4,1,7102,Honeycrisp,3.5,Poor,honeycrisp.jpg
83,1184,4,2,7102,Honeycrisp,2,Poor,honeycrisp.jpg
18,1184,4,3,7102,Honeycrisp,2.5,Excellent,honeycrisp.jpg
41,1184,5,1,7103,Fuji,1.5,Average,fuji.jpg
81,1184,5,2,7103,Fuji,2,Poor,fuji.jpg
101,1184,5,3,7103,Fuji,4,Poor,fuji.jpg
86,1184,6,1,7104,Fuji,2.5,Poor,fuji.jpg
77,1184,6,2,7104,Gala,1.5,Poor,gala.jpg
26,1184,6,3,7104,Fuji,3.5,Excellent,fuji.jpg
68,1185,1,1,7105,Honeycrisp,4,Average,honeycrisp.jpg
75,1185,1,2,7105,Red Delicious,1,Poor,redDelicious.jpg
84,1185,1,3,7105,Pink Lady,2,Poor,pinkLady.jpg
86,1185,2,1,7106,Fuji,2.5,Poor,fuji.jpg
97,1185,2,2,7106,Gala,3.5,Poor,gala.jpg
77,1185,2,3,7106,Gala,1.5,Poor,gala.jpg
100,1185,3,1,7107,Red Delicious,3.5,Poor,redDelicious.jpg
96,1185,3,2,7107,Fuji,3.5,Poor,fuji.jpg
24,1185,3,3,7107,Pink Lady,3,Excellent,pinkLady.jpg
96,1185,4,1,7108,Fuji,3.5,Poor,fuji.jpg
69,1185,4,2,7108,Pink Lady,4,Average,pinkLady.jpg
48,1185,4,3,7108,Honeycrisp,2,Average,honeycrisp.jpg
40,1185,5,1,7109,Red Delicious,1,Average,redDelicious.jpg
13,1185,5,2,7109,Honeycrisp,2,Excellent,honeycrisp.jpg
11,1185,5,3,7109,Fuji,2,Excellent,fuji.jpg
92,1185,6,1,7110,Gala,3,Poor,gala.jpg
